record_type,plan_code,plan_name,source_page,age,age_band,sex,tobacco,base_rate,wp_rate,rate_basis,unit_basis,coverage_fixed,face_min,face_max,policy_fee_annual,volume_adjustment_annual,cv20_per_1000,note,quote_face_amount_input,quote_units_input,include_wp_flag,sold_as_policy_flag,units_derived,annual_premium_base,annual_premium_total,quarterly_total,mbd_base,mbd_total,monthly_direct_total
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,24,,Male,NTU,2.49,0.07,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$29.88,$29.88,$7.47,$2.49,$2.49,$2.69
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,24,,Male,TU,3.90,0.08,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$46.80,$46.80,$11.70,$3.90,$3.90,$4.22
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,25,,Female,NTU,4.35,0.14,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$52.20,$52.20,$13.05,$4.35,$4.35,$4.70
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,25,,Female,TU,6.40,0.18,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$76.80,$76.80,$19.20,$6.40,$6.40,$6.92
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,25,,Male,NTU,2.57,0.07,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$30.84,$30.84,$7.71,$2.57,$2.57,$2.78
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,25,,Male,TU,4.02,0.09,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$48.24,$48.24,$12.06,$4.02,$4.02,$4.35
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,26,,Female,NTU,4.52,0.14,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$54.24,$54.24,$13.56,$4.52,$4.52,$4.89
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,26,,Female,TU,6.89,0.19,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$82.68,$82.68,$20.67,$6.89,$6.89,$7.45
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,26,,Male,NTU,2.65,0.07,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$31.80,$31.80,$7.95,$2.65,$2.65,$2.87
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,26,,Male,TU,4.15,0.09,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$49.80,$49.80,$12.45,$4.15,$4.15,$4.49
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,27,,Female,NTU,4.69,0.15,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$56.28,$56.28,$14.07,$4.69,$4.69,$5.07
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,27,,Female,TU,7.40,0.20,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$88.80,$88.80,$22.20,$7.40,$7.40,$8.00
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,27,,Male,NTU,2.72,0.08,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$32.64,$32.64,$8.16,$2.72,$2.72,$2.94
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,27,,Male,TU,4.28,0.09,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$51.36,$51.36,$12.84,$4.28,$4.28,$4.63
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,28,,Female,NTU,4.87,0.15,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$58.44,$58.44,$14.61,$4.87,$4.87,$5.26
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,28,,Female,TU,7.95,0.22,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$95.40,$95.40,$23.85,$7.95,$7.95,$8.59
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,28,,Male,NTU,2.80,0.08,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$33.60,$33.60,$8.40,$2.80,$2.80,$3.03
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,28,,Male,TU,4.46,0.10,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$53.52,$53.52,$13.38,$4.46,$4.46,$4.82
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,29,,Female,NTU,5.05,0.16,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$60.60,$60.60,$15.15,$5.05,$5.05,$5.46
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,29,,Female,TU,8.53,0.23,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$102.36,$102.36,$25.59,$8.53,$8.53,$9.22
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,29,,Male,NTU,2.89,0.08,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$34.68,$34.68,$8.67,$2.89,$2.89,$3.13
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,29,,Male,TU,4.66,0.10,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$55.92,$55.92,$13.98,$4.66,$4.66,$5.04
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,30,,Female,NTU,5.24,0.17,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$62.88,$62.88,$15.72,$5.24,$5.24,$5.66
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,30,,Female,TU,9.10,0.25,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$109.20,$109.20,$27.30,$9.10,$9.10,$9.83
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,30,,Male,NTU,3.00,0.08,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$36.00,$36.00,$9.00,$3.00,$3.00,$3.24
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,30,,Male,TU,4.94,0.11,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$59.28,$59.28,$14.82,$4.94,$4.94,$5.34
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,31,,Female,NTU,5.42,0.18,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$65.04,$65.04,$16.26,$5.42,$5.42,$5.86
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,31,,Female,TU,9.70,0.27,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$116.40,$116.40,$29.10,$9.70,$9.70,$10.48
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,31,,Male,NTU,3.11,0.09,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$37.32,$37.32,$9.33,$3.11,$3.11,$3.36
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,31,,Male,TU,5.27,0.12,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$63.24,$63.24,$15.81,$5.27,$5.27,$5.70
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,32,,Female,NTU,5.60,0.19,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$67.20,$67.20,$16.80,$5.60,$5.60,$6.05
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,32,,Female,TU,10.30,0.29,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$123.60,$123.60,$30.90,$10.30,$10.30,$11.13
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,32,,Male,NTU,3.25,0.09,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$39.00,$39.00,$9.75,$3.25,$3.25,$3.51
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,32,,Male,TU,5.66,0.13,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$67.92,$67.92,$16.98,$5.66,$5.66,$6.12
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,33,,Female,NTU,5.78,0.20,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$69.36,$69.36,$17.34,$5.78,$5.78,$6.25
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,33,,Female,TU,10.94,0.31,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$131.28,$131.28,$32.82,$10.94,$10.94,$11.82
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,33,,Male,NTU,3.40,0.10,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$40.80,$40.80,$10.20,$3.40,$3.40,$3.68
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,33,,Male,TU,6.13,0.13,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$73.56,$73.56,$18.39,$6.13,$6.13,$6.63
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,34,,Female,NTU,6.00,0.20,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$72.00,$72.00,$18.00,$6.00,$6.00,$6.48
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,34,,Female,TU,11.60,0.34,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$139.20,$139.20,$34.80,$11.60,$11.60,$12.53
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,34,,Male,NTU,3.57,0.10,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$42.84,$42.84,$10.71,$3.57,$3.57,$3.86
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,34,,Male,TU,6.68,0.15,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$80.16,$80.16,$20.04,$6.68,$6.68,$7.22
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,35,,Female,NTU,6.22,0.22,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$74.64,$74.64,$18.66,$6.22,$6.22,$6.72
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,35,,Female,TU,12.32,0.37,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$147.84,$147.84,$36.96,$12.32,$12.32,$13.31
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,35,,Male,NTU,3.76,0.10,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$45.12,$45.12,$11.28,$3.76,$3.76,$4.07
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,35,,Male,TU,7.30,0.16,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$87.60,$87.60,$21.90,$7.30,$7.30,$7.89
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,36,,Female,NTU,6.46,0.23,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$77.52,$77.52,$19.38,$6.46,$6.46,$6.98
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,36,,Female,TU,13.08,0.40,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$156.96,$156.96,$39.24,$13.08,$13.08,$14.13
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,36,,Male,NTU,3.98,0.11,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$47.76,$47.76,$11.94,$3.98,$3.98,$4.30
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,36,,Male,TU,8.01,0.18,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$96.12,$96.12,$24.03,$8.01,$8.01,$8.66
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,37,,Female,NTU,6.75,0.25,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$81.00,$81.00,$20.25,$6.75,$6.75,$7.29
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,37,,Female,TU,13.88,0.44,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$166.56,$166.56,$41.64,$13.88,$13.88,$15.00
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,37,,Male,NTU,4.22,0.12,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$50.64,$50.64,$12.66,$4.22,$4.22,$4.56
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,37,,Male,TU,8.80,0.20,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$105.60,$105.60,$26.40,$8.80,$8.80,$9.51
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,38,,Female,NTU,7.05,0.26,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$84.60,$84.60,$21.15,$7.05,$7.05,$7.62
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,38,,Female,TU,14.76,0.48,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$177.12,$177.12,$44.28,$14.76,$14.76,$15.95
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,38,,Male,NTU,4.50,0.13,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$54.00,$54.00,$13.50,$4.50,$4.50,$4.86
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,38,,Male,TU,9.71,0.23,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$116.52,$116.52,$29.13,$9.71,$9.71,$10.49
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,39,,Female,NTU,7.40,0.28,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$88.80,$88.80,$22.20,$7.40,$7.40,$8.00
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,39,,Female,TU,15.69,0.53,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$188.28,$188.28,$47.07,$15.69,$15.69,$16.95
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,39,,Male,NTU,4.85,0.14,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$58.20,$58.20,$14.55,$4.85,$4.85,$5.24
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,39,,Male,TU,10.73,0.26,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$128.76,$128.76,$32.19,$10.73,$10.73,$11.59
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,40,,Female,NTU,7.79,0.31,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$93.48,$93.48,$23.37,$7.79,$7.79,$8.42
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,40,,Female,TU,16.70,0.59,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$200.40,$200.40,$50.10,$16.70,$16.70,$18.04
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,40,,Male,NTU,5.25,0.15,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$63.00,$63.00,$15.75,$5.25,$5.25,$5.67
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,40,,Male,TU,11.88,0.29,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$142.56,$142.56,$35.64,$11.88,$11.88,$12.84
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,41,,Female,NTU,8.21,0.33,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$98.52,$98.52,$24.63,$8.21,$8.21,$8.87
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,41,,Female,TU,17.81,0.65,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$213.72,$213.72,$53.43,$17.81,$17.81,$19.24
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,41,,Male,NTU,5.75,0.17,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$69.00,$69.00,$17.25,$5.75,$5.75,$6.21
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,41,,Male,TU,13.17,0.33,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$158.04,$158.04,$39.51,$13.17,$13.17,$14.23
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,42,,Female,NTU,8.70,0.36,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$104.40,$104.40,$26.10,$8.70,$8.70,$9.40
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,42,,Female,TU,19.00,0.72,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$228.00,$228.00,$57.00,$19.00,$19.00,$20.52
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,42,,Male,NTU,6.35,0.19,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$76.20,$76.20,$19.05,$6.35,$6.35,$6.86
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,42,,Male,TU,14.61,0.38,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$175.32,$175.32,$43.83,$14.61,$14.61,$15.78
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,43,,Female,NTU,9.24,0.40,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$110.88,$110.88,$27.72,$9.24,$9.24,$9.98
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,43,,Female,TU,20.27,0.80,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$243.24,$243.24,$60.81,$20.27,$20.27,$21.90
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,43,,Male,NTU,7.03,0.21,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$84.36,$84.36,$21.09,$7.03,$7.03,$7.60
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,43,,Male,TU,16.20,0.43,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$194.40,$194.40,$48.60,$16.20,$16.20,$17.50
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,44,,Female,NTU,9.83,0.44,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$117.96,$117.96,$29.49,$9.83,$9.83,$10.62
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,44,,Female,TU,21.62,0.89,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$259.44,$259.44,$64.86,$21.62,$21.62,$23.35
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,44,,Male,NTU,7.77,0.24,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$93.24,$93.24,$23.31,$7.77,$7.77,$8.40
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,44,,Male,TU,17.89,0.50,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$214.68,$214.68,$53.67,$17.89,$17.89,$19.33
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,45,,Female,NTU,10.47,0.48,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$125.64,$125.64,$31.41,$10.47,$10.47,$11.31
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,45,,Female,TU,23.03,0.99,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$276.36,$276.36,$69.09,$23.03,$23.03,$24.88
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,45,,Male,NTU,8.57,0.27,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$102.84,$102.84,$25.71,$8.57,$8.57,$9.26
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,45,,Male,TU,19.68,0.57,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$236.16,$236.16,$59.04,$19.68,$19.68,$21.26
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,46,,Female,NTU,11.15,0.53,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$133.80,$133.80,$33.45,$11.15,$11.15,$12.05
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,46,,Female,TU,24.51,1.11,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$294.12,$294.12,$73.53,$24.51,$24.51,$26.48
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,46,,Male,NTU,9.40,0.30,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$112.80,$112.80,$28.20,$9.40,$9.40,$10.16
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,46,,Male,TU,21.53,0.65,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$258.36,$258.36,$64.59,$21.53,$21.53,$23.26
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,47,,Female,NTU,11.90,0.59,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$142.80,$142.80,$35.70,$11.90,$11.90,$12.86
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,47,,Female,TU,26.09,1.24,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$313.08,$313.08,$78.27,$26.09,$26.09,$28.18
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,47,,Male,NTU,10.32,0.35,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$123.84,$123.84,$30.96,$10.32,$10.32,$11.15
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,47,,Male,TU,23.50,0.74,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$282.00,$282.00,$70.50,$23.50,$23.50,$25.38
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,48,,Female,NTU,12.73,0.67,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$152.76,$152.76,$38.19,$12.73,$12.73,$13.75
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,48,,Female,TU,27.76,1.39,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$333.12,$333.12,$83.28,$27.76,$27.76,$29.99
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,48,,Male,NTU,11.36,0.40,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$136.32,$136.32,$34.08,$11.36,$11.36,$12.27
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,48,,Male,TU,25.64,0.85,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$307.68,$307.68,$76.92,$25.64,$25.64,$27.70
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,49,,Female,NTU,13.70,0.75,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$164.40,$164.40,$41.10,$13.70,$13.70,$14.80
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,49,,Female,TU,29.52,1.57,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$354.24,$354.24,$88.56,$29.52,$29.52,$31.89
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,49,,Male,NTU,12.60,0.47,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$151.20,$151.20,$37.80,$12.60,$12.60,$13.61
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,49,,Male,TU,28.03,0.99,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$336.36,$336.36,$84.09,$28.03,$28.03,$30.28
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,50,,Female,NTU,14.84,0.87,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$178.08,$178.08,$44.52,$14.84,$14.84,$16.03
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,50,,Female,TU,31.39,1.78,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$376.68,$376.68,$94.17,$31.39,$31.39,$33.91
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,50,,Male,NTU,14.06,0.55,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$168.72,$168.72,$42.18,$14.06,$14.06,$15.19
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,50,,Male,TU,30.72,1.16,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$368.64,$368.64,$92.16,$30.72,$30.72,$33.18
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,51,,Female,NTU,16.15,1.01,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$193.80,$193.80,$48.45,$16.15,$16.15,$17.45
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,51,,Female,TU,33.34,2.02,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$400.08,$400.08,$100.02,$33.34,$33.34,$36.01
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,51,,Male,NTU,15.82,0.67,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$189.84,$189.84,$47.46,$15.82,$15.82,$17.09
rate,CIADB5000,"$5,000 Critical Illness Accelerated Death Benefit Rider",37,51,,Male,TU,33.74,1.37,monthly_flat,flat,5000.00,,,0.00,0.00,,,,1,0,0,1.000,$404.88,$404.88,$101.22,$33.74,$33.74,$36.44
